Trigger Count=16175	Output Count=1359	Elapsed Time=05:00.001	Number of Pulses CH0=1	Number of Pulses CH1=1
te (Hz)=2.50E+8	Min record length=142	Trigger level (V)=0.1200	Channel 0 threshold (V)=0.0250	Channel 1 threshold (V)=0.0250	Range (microseconds)=0.5000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
4.400000E-8	0.133792	2.775420E-8	0.000000	0.000000	0.000000	9.200000E-8	0.013312	3.290064E-8	0.000000	0.000000	0.000000
3.600000E-8	0.115597	3.628169E-8	0.000000	0.000000	0.000000	6.800000E-8	0.120298	4.277575E-8	0.000000	0.000000	0.000000
4.400000E-8	0.113912	3.280703E-8	0.000000	0.000000	0.000000	8.400000E-8	0.048948	3.068347E-8	0.000000	0.000000	0.000000
0.000000	0.410122	3.965806E-8	0.000000	0.000000	0.000000	3.600000E-8	0.128332	3.516787E-8	0.000000	0.000000	0.000000
4.000000E-8	0.147022	2.764836E-8	0.000000	0.000000	0.000000	8.000000E-8	0.021428	2.775292E-8	0.000000	0.000000	0.000000
4.400000E-8	0.137422	2.873447E-8	0.000000	0.000000	0.000000	7.200000E-8	0.077475	4.136384E-8	0.000000	0.000000	0.000000
4.000000E-9	0.424619	3.963525E-8	0.000000	0.000000	0.000000	4.400000E-8	0.027903	2.992947E-8	0.000000	0.000000	0.000000
2.000000E-8	0.259236	3.524580E-8	0.000000	0.000000	0.000000	6.800000E-8	0.022352	4.513211E-8	0.000000	0.000000	0.000000
4.800000E-8	0.064819	3.641925E-8	0.000000	0.000000	0.000000	8.000000E-8	0.211729	3.809083E-8	0.000000	0.000000	0.000000
0.000000	0.539594	3.072574E-8	0.000000	0.000000	0.000000	2.000000E-8	0.188092	4.574118E-8	0.000000	0.000000	0.000000
1.200000E-8	0.318245	3.613379E-8	0.000000	0.000000	0.000000	5.200000E-8	0.088637	3.292711E-8	0.000000	0.000000	0.000000
2.400000E-8	0.151845	4.851250E-8	0.000000	0.000000	0.000000	5.600000E-8	0.224067	4.101594E-8	0.000000	0.000000	0.000000
4.000000E-9	0.424238	4.338191E-8	0.000000	0.000000	0.000000	4.000000E-8	0.311682	3.894553E-8	0.000000	0.000000	0.000000
8.000000E-9	0.221774	5.159071E-8	0.000000	0.000000	0.000000	5.200000E-8	0.026305	2.629402E-8	0.000000	0.000000	0.000000
5.200000E-8	0.085370	3.266348E-8	0.000000	0.000000	0.000000	8.800000E-8	0.064906	3.255628E-8	0.000000	0.000000	0.000000
3.200000E-8	0.204478	3.593490E-8	0.000000	0.000000	0.000000	6.800000E-8	0.060393	3.608834E-8	0.000000	0.000000	0.000000
2.800000E-8	0.272380	3.190503E-8	0.000000	0.000000	0.000000	6.800000E-8	0.047779	2.942281E-8	0.000000	0.000000	0.000000
3.600000E-8	0.120161	3.636583E-8	0.000000	0.000000	0.000000	6.800000E-8	0.212875	5.992159E-8	0.000000	0.000000	0.000000
2.000000E-8	0.229631	3.986789E-8	0.000000	0.000000	0.000000	6.400000E-8	0.014682	9.195921E-8	0.000000	0.000000	0.000000
1.600000E-8	0.321167	3.452736E-8	0.000000	0.000000	0.000000	5.200000E-8	0.115441	4.171347E-8	0.000000	0.000000	0.000000
4.400000E-8	0.132088	2.878774E-8	0.000000	0.000000	0.000000	8.000000E-8	0.023221	2.770877E-8	0.000000	0.000000	0.000000
1.600000E-8	0.263937	3.869571E-8	0.000000	0.000000	0.000000	5.200000E-8	0.096089	5.095118E-8	0.000000	0.000000	0.000000
4.800000E-8	0.124216	3.001835E-8	0.000000	0.000000	0.000000	7.200000E-8	0.344387	4.440360E-8	0.000000	0.000000	0.000000
0.000000	0.438960	3.047090E-8	0.000000	0.000000	0.000000	2.800000E-8	0.048289	5.067183E-8	0.000000	0.000000	0.000000
0.000000	0.484063	3.877386E-8	0.000000	0.000000	0.000000	4.000000E-8	0.060115	4.048904E-8	0.000000	0.000000	0.000000
3.200000E-8	0.182245	3.580946E-8	0.000000	0.000000	0.000000	6.400000E-8	0.084288	6.343178E-8	0.000000	0.000000	0.000000
4.400000E-8	0.145661	3.119341E-8	0.000000	0.000000	0.000000	8.000000E-8	0.071719	5.856177E-8	0.000000	0.000000	0.000000
0.000000	0.502186	4.189372E-8	0.000000	0.000000	0.000000	3.200000E-8	0.327653	4.617911E-8	0.000000	0.000000	0.000000
1.200000E-8	0.440776	3.239721E-8	0.000000	0.000000	0.000000	4.800000E-8	0.375291	3.521789E-8	0.000000	0.000000	0.000000
0.000000	0.600310	3.841826E-8	0.000000	0.000000	0.000000	2.800000E-8	0.350223	3.481687E-8	0.000000	0.000000	0.000000
1.200000E-8	0.346709	3.329425E-8	0.000000	0.000000	0.000000	5.200000E-8	0.051309	3.149258E-8	0.000000	0.000000	0.000000
3.200000E-8	0.159496	3.487080E-8	0.000000	0.000000	0.000000	7.200000E-8	0.094103	3.323961E-8	0.000000	0.000000	0.000000
3.600000E-8	0.182688	2.956056E-8	0.000000	0.000000	0.000000	7.200000E-8	0.065313	3.111817E-8	0.000000	0.000000	0.000000
1.200000E-8	0.117085	6.231146E-8	0.000000	0.000000	0.000000	4.800000E-8	0.066342	3.135447E-8	0.000000	0.000000	0.000000
4.400000E-8	0.151812	2.853755E-8	0.000000	0.000000	0.000000	8.000000E-8	0.031497	2.856222E-8	0.000000	0.000000	0.000000
0.000000	0.427217	3.810034E-8	0.000000	0.000000	0.000000	3.200000E-8	0.322595	3.605040E-8	0.000000	0.000000	0.000000
1.600000E-8	0.240097	3.548917E-8	0.000000	0.000000	0.000000	6.000000E-8	0.071840	2.892105E-8	0.000000	0.000000	0.000000
4.400000E-8	0.121727	3.096984E-8	0.000000	0.000000	0.000000	2.120000E-7	0.019459	2.683897E-8	0.000000	0.000000	0.000000
3.200000E-8	0.156244	3.625507E-8	0.000000	0.000000	0.000000	6.400000E-8	0.642573	4.513052E-8	0.000000	0.000000	0.000000
1.600000E-8	0.250521	4.657727E-8	0.000000	0.000000	0.000000	4.800000E-8	0.167940	3.350779E-8	0.000000	0.000000	0.000000
4.000000E-9	0.413212	4.256412E-8	0.000000	0.000000	0.000000	4.400000E-8	0.162335	3.647984E-8	0.000000	0.000000	0.000000
2.400000E-8	0.102372	6.576018E-8	0.000000	0.000000	0.000000	6.400000E-8	0.040681	3.187651E-8	0.000000	0.000000	0.000000
2.000000E-8	0.205531	3.974991E-8	0.000000	0.000000	0.000000	6.400000E-8	0.085051	4.515318E-8	0.000000	0.000000	0.000000
1.600000E-8	0.261816	4.257338E-8	0.000000	0.000000	0.000000	5.200000E-8	0.198255	5.305252E-8	0.000000	0.000000	0.000000
0.000000	0.355882	3.546755E-8	0.000000	0.000000	0.000000	3.600000E-8	0.222858	3.448444E-8	0.000000	0.000000	0.000000
0.000000	0.579523	3.596253E-8	0.000000	0.000000	0.000000	3.600000E-8	0.075058	3.034234E-8	0.000000	0.000000	0.000000
4.400000E-8	0.129554	3.198410E-8	0.000000	0.000000	0.000000	8.000000E-8	0.024761	2.865983E-8	0.000000	0.000000	0.000000
3.200000E-8	0.159538	3.551648E-8	0.000000	0.000000	0.000000	6.800000E-8	0.022200	3.526906E-8	0.000000	0.000000	0.000000
0.000000	0.513880	3.481812E-8	0.000000	0.000000	0.000000	3.600000E-8	0.027060	3.343396E-8	0.000000	0.000000	0.000000
0.000000	0.455843	3.322492E-8	0.000000	0.000000	0.000000	2.400000E-8	0.345210	5.701481E-8	0.000000	0.000000	0.000000
1.200000E-8	0.394542	3.453390E-8	0.000000	0.000000	0.000000	5.200000E-8	0.064971	3.100592E-8	0.000000	0.000000	0.000000
1.600000E-8	0.340758	3.601348E-8	0.000000	0.000000	0.000000	6.000000E-8	0.051497	3.673077E-8	0.000000	0.000000	0.000000
2.400000E-8	0.220755	3.592938E-8	0.000000	0.000000	0.000000	6.000000E-8	0.083945	3.253762E-8	0.000000	0.000000	0.000000
2.000000E-8	0.284685	3.438932E-8	0.000000	0.000000	0.000000	5.600000E-8	0.098096	4.107927E-8	0.000000	0.000000	0.000000
4.400000E-8	0.149144	3.999911E-8	0.000000	0.000000	0.000000	8.000000E-8	0.060021	5.123886E-8	0.000000	0.000000	0.000000
4.000000E-8	0.126230	3.999211E-8	0.000000	0.000000	0.000000	7.200000E-8	0.081133	4.607722E-8	0.000000	0.000000	0.000000
3.200000E-8	0.189385	3.274214E-8	0.000000	0.000000	0.000000	6.800000E-8	0.037984	3.443164E-8	0.000000	0.000000	0.000000
4.000000E-9	0.216433	5.582140E-8	0.000000	0.000000	0.000000	4.400000E-8	0.061432	3.178150E-8	0.000000	0.000000	0.000000
0.000000	0.444954	3.486404E-8	0.000000	0.000000	0.000000	4.000000E-8	0.144564	3.394307E-8	0.000000	0.000000	0.000000
0.000000	0.495442	3.409512E-8	0.000000	0.000000	0.000000	2.000000E-8	0.024094	2.847979E-8	0.000000	0.000000	0.000000
3.200000E-8	0.199998	3.009523E-8	0.000000	0.000000	0.000000	6.400000E-8	0.170827	5.160286E-8	0.000000	0.000000	0.000000
3.200000E-8	0.169722	3.374463E-8	0.000000	0.000000	0.000000	6.800000E-8	0.289816	3.394989E-8	0.000000	0.000000	0.000000
3.600000E-8	0.140422	3.621532E-8	0.000000	0.000000	0.000000	7.200000E-8	0.038994	3.851482E-8	0.000000	0.000000	0.000000
4.000000E-9	0.265426	5.395318E-8	0.000000	0.000000	0.000000	3.600000E-8	0.421046	3.660120E-8	0.000000	0.000000	0.000000
2.800000E-8	0.330852	2.929325E-8	0.000000	0.000000	0.000000	7.200000E-8	0.040798	3.279880E-8	0.000000	0.000000	0.000000
2.000000E-8	0.302760	3.515611E-8	0.000000	0.000000	0.000000	5.600000E-8	0.189020	3.020581E-8	0.000000	0.000000	0.000000
8.000000E-9	0.411368	3.441167E-8	0.000000	0.000000	0.000000	4.800000E-8	0.065884	3.234815E-8	0.000000	0.000000	0.000000
0.000000	0.527700	3.402989E-8	0.000000	0.000000	0.000000	5.200000E-8	0.020327	2.887027E-8	0.000000	0.000000	0.000000
2.400000E-8	0.232400	3.624981E-8	0.000000	0.000000	0.000000	5.600000E-8	0.363453	4.149064E-8	0.000000	0.000000	0.000000
3.200000E-8	0.195059	3.322439E-8	0.000000	0.000000	0.000000	6.400000E-8	0.109019	5.274661E-8	0.000000	0.000000	0.000000
2.800000E-8	0.185793	3.713609E-8	0.000000	0.000000	0.000000	6.800000E-8	0.085571	2.959417E-8	0.000000	0.000000	0.000000
4.000000E-8	0.130434	3.169502E-8	0.000000	0.000000	0.000000	7.200000E-8	0.196246	4.182374E-8	0.000000	0.000000	0.000000
1.600000E-8	0.547374	3.022568E-8	0.000000	0.000000	0.000000	6.000000E-8	0.075730	3.475947E-8	0.000000	0.000000	0.000000
0.000000	0.548245	3.146524E-8	0.000000	0.000000	0.000000	1.600000E-8	0.303407	3.287544E-8	0.000000	0.000000	0.000000
8.000000E-9	0.351635	3.107937E-8	0.000000	0.000000	0.000000	6.800000E-8	0.023173	2.902696E-8	0.000000	0.000000	0.000000
8.000000E-9	0.545171	3.071248E-8	0.000000	0.000000	0.000000	4.000000E-8	0.343999	3.404159E-8	0.000000	0.000000	0.000000
3.600000E-8	0.192644	3.092054E-8	0.000000	0.000000	0.000000	6.800000E-8	0.194279	3.201338E-8	0.000000	0.000000	0.000000
3.600000E-8	0.123140	4.530485E-8	0.000000	0.000000	0.000000	7.200000E-8	0.041673	2.746996E-8	0.000000	0.000000	0.000000
2.400000E-8	0.206168	4.146361E-8	0.000000	0.000000	0.000000	5.600000E-8	0.168284	6.266733E-8	0.000000	0.000000	0.000000
4.000000E-9	0.366678	3.335598E-8	0.000000	0.000000	0.000000	3.600000E-8	0.489314	4.874571E-8	0.000000	0.000000	0.000000
3.600000E-8	0.128728	3.514644E-8	0.000000	0.000000	0.000000	7.200000E-8	0.040378	3.860204E-8	0.000000	0.000000	0.000000
0.000000	0.250608	5.855410E-8	0.000000	0.000000	0.000000	3.600000E-8	0.151058	3.109807E-8	0.000000	0.000000	0.000000
2.400000E-8	0.191161	3.422642E-8	0.000000	0.000000	0.000000	6.000000E-8	0.089610	3.650163E-8	0.000000	0.000000	0.000000
1.600000E-8	0.592312	3.059781E-8	0.000000	0.000000	0.000000	5.600000E-8	0.212360	4.375944E-8	0.000000	0.000000	0.000000
1.600000E-8	0.284178	3.395229E-8	0.000000	0.000000	0.000000	5.200000E-8	0.070228	4.632775E-8	0.000000	0.000000	0.000000
2.400000E-8	0.191222	4.038285E-8	0.000000	0.000000	0.000000	7.200000E-8	0.038867	2.609703E-8	0.000000	0.000000	0.000000
2.000000E-8	0.379439	3.145104E-8	0.000000	0.000000	0.000000	6.400000E-8	0.051651	3.664066E-8	0.000000	0.000000	0.000000
2.400000E-8	0.264816	3.400918E-8	0.000000	0.000000	0.000000	6.400000E-8	0.062960	3.016655E-8	0.000000	0.000000	0.000000
2.800000E-8	0.167779	3.790068E-8	0.000000	0.000000	0.000000	6.400000E-8	0.054072	3.160432E-8	0.000000	0.000000	0.000000
3.600000E-8	0.148100	3.169693E-8	0.000000	0.000000	0.000000	8.000000E-8	0.032222	3.013510E-8	0.000000	0.000000	0.000000
3.600000E-8	0.150731	3.704166E-8	0.000000	0.000000	0.000000	6.800000E-8	0.130692	3.293783E-8	0.000000	0.000000	0.000000
2.000000E-8	0.280377	3.788280E-8	0.000000	0.000000	0.000000	5.200000E-8	0.088170	4.304188E-8	0.000000	0.000000	0.000000
3.200000E-8	0.194618	3.315402E-8	0.000000	0.000000	0.000000	7.200000E-8	0.038649	5.183704E-8	0.000000	0.000000	0.000000
3.200000E-8	0.291835	2.951626E-8	0.000000	0.000000	0.000000	7.600000E-8	0.035449	3.045184E-8	0.000000	0.000000	0.000000
2.400000E-8	0.271770	3.520648E-8	0.000000	0.000000	0.000000	5.600000E-8	0.169073	3.938188E-8	0.000000	0.000000	0.000000
0.000000	0.570953	3.150507E-8	0.000000	0.000000	0.000000	2.800000E-8	0.414021	3.518631E-8	0.000000	0.000000	0.000000
4.400000E-8	0.130521	4.781229E-8	0.000000	0.000000	0.000000	8.400000E-8	0.032062	2.587774E-8	0.000000	0.000000	0.000000
3.600000E-8	0.158248	3.483121E-8	0.000000	0.000000	0.000000	7.600000E-8	0.025079	3.386018E-8	0.000000	0.000000	0.000000
4.000000E-8	0.164329	3.029615E-8	0.000000	0.000000	0.000000	7.200000E-8	0.197137	4.233613E-8	0.000000	0.000000	0.000000
4.000000E-8	0.158770	2.924520E-8	0.000000	0.000000	0.000000	7.200000E-8	0.097803	3.114157E-8	0.000000	0.000000	0.000000
1.200000E-8	0.232221	4.119222E-8	0.000000	0.000000	0.000000	5.200000E-8	0.129330	4.098775E-8	0.000000	0.000000	0.000000
2.000000E-8	0.273432	3.836131E-8	0.000000	0.000000	0.000000	6.000000E-8	0.022850	7.903868E-8	0.000000	0.000000	0.000000
2.800000E-8	0.151400	3.957052E-8	0.000000	0.000000	0.000000	6.400000E-8	0.015695	4.298380E-8	0.000000	0.000000	0.000000
2.800000E-8	0.249694	3.288723E-8	0.000000	0.000000	0.000000	7.600000E-8	0.020408	3.962948E-8	0.000000	0.000000	0.000000
2.400000E-8	0.206799	3.614202E-8	0.000000	0.000000	0.000000	5.600000E-8	0.053862	4.358751E-8	0.000000	0.000000	0.000000
2.000000E-8	0.292796	3.704975E-8	0.000000	0.000000	0.000000	5.200000E-8	0.249854	3.471085E-8	0.000000	0.000000	0.000000
1.200000E-8	0.239358	3.395250E-8	0.000000	0.000000	0.000000	4.400000E-8	0.238812	3.785673E-8	0.000000	0.000000	0.000000
4.000000E-8	0.149834	3.012531E-8	0.000000	0.000000	0.000000	6.800000E-8	0.250984	3.571231E-8	0.000000	0.000000	0.000000
3.600000E-8	0.213673	3.087466E-8	0.000000	0.000000	0.000000	7.600000E-8	0.056165	2.956614E-8	0.000000	0.000000	0.000000
0.000000	0.508415	3.464802E-8	0.000000	0.000000	0.000000	3.600000E-8	0.177865	3.644286E-8	0.000000	0.000000	0.000000
8.000000E-9	0.419584	3.698202E-8	0.000000	0.000000	0.000000	4.400000E-8	0.118175	5.900685E-8	0.000000	0.000000	0.000000
4.400000E-8	0.122412	2.896233E-8	0.000000	0.000000	0.000000	7.600000E-8	0.217684	5.254902E-8	0.000000	0.000000	0.000000
2.000000E-8	0.195073	3.860415E-8	0.000000	0.000000	0.000000	6.000000E-8	0.063339	6.319607E-8	0.000000	0.000000	0.000000
4.800000E-8	0.073866	3.666176E-8	0.000000	0.000000	0.000000	8.000000E-8	0.093972	4.055357E-8	0.000000	0.000000	0.000000
2.400000E-8	0.155377	4.721781E-8	0.000000	0.000000	0.000000	6.000000E-8	0.082428	4.335547E-8	0.000000	0.000000	0.000000
4.000000E-9	0.552663	3.363150E-8	0.000000	0.000000	0.000000	3.200000E-8	0.392234	4.246139E-8	0.000000	0.000000	0.000000
3.200000E-8	0.126512	4.382073E-8	0.000000	0.000000	0.000000	6.800000E-8	0.061162	3.085834E-8	0.000000	0.000000	0.000000
2.000000E-8	0.190166	4.427309E-8	0.000000	0.000000	0.000000	8.000000E-8	0.026701	5.014693E-8	0.000000	0.000000	0.000000
1.600000E-8	0.240717	4.273324E-8	0.000000	0.000000	0.000000	5.200000E-8	0.182425	5.114444E-8	0.000000	0.000000	0.000000
3.200000E-8	0.252084	3.028688E-8	0.000000	0.000000	0.000000	6.000000E-8	0.444075	3.834398E-8	0.000000	0.000000	0.000000
4.000000E-8	0.150738	3.315959E-8	0.000000	0.000000	0.000000	7.200000E-8	0.243002	4.383373E-8	0.000000	0.000000	0.000000
0.000000	0.525390	3.438634E-8	0.000000	0.000000	0.000000	3.600000E-8	0.385126	3.898198E-8	0.000000	0.000000	0.000000
4.000000E-9	0.440326	3.493782E-8	0.000000	0.000000	0.000000	4.000000E-8	0.226054	3.661756E-8	0.000000	0.000000	0.000000
3.200000E-8	0.229585	3.077880E-8	0.000000	0.000000	0.000000	6.800000E-8	0.091603	3.296426E-8	0.000000	0.000000	0.000000
2.800000E-8	0.229329	3.283342E-8	0.000000	0.000000	0.000000	6.400000E-8	0.413441	3.254224E-8	0.000000	0.000000	0.000000
0.000000	0.519703	3.180959E-8	0.000000	0.000000	0.000000	2.400000E-8	0.412200	3.996092E-8	0.000000	0.000000	0.000000
2.800000E-8	0.138258	3.856205E-8	0.000000	0.000000	0.000000	6.400000E-8	0.036065	3.371355E-8	0.000000	0.000000	0.000000
4.400000E-8	0.151047	2.766796E-8	0.000000	0.000000	0.000000	8.800000E-8	0.025087	7.424328E-8	0.000000	0.000000	0.000000
0.000000	0.396871	3.112556E-8	0.000000	0.000000	0.000000	2.000000E-8	0.029116	3.069846E-8	0.000000	0.000000	0.000000
2.800000E-8	0.233707	3.397402E-8	0.000000	0.000000	0.000000	7.200000E-8	0.022966	2.493606E-8	0.000000	0.000000	0.000000
4.000000E-8	0.119041	3.312127E-8	0.000000	0.000000	0.000000	7.200000E-8	0.049835	3.046195E-8	0.000000	0.000000	0.000000
8.000000E-9	0.410595	3.836645E-8	0.000000	0.000000	0.000000	4.800000E-8	0.053121	2.860125E-8	0.000000	0.000000	0.000000
2.800000E-8	0.189839	3.961636E-8	0.000000	0.000000	0.000000	6.800000E-8	0.133459	3.264833E-8	0.000000	0.000000	0.000000
3.200000E-8	0.135275	4.547131E-8	0.000000	0.000000	0.000000	6.400000E-8	0.451488	3.281934E-8	0.000000	0.000000	0.000000
3.200000E-8	0.168393	3.664302E-8	0.000000	0.000000	0.000000	6.800000E-8	0.083155	3.483852E-8	0.000000	0.000000	0.000000
3.600000E-8	0.139855	5.989432E-8	0.000000	0.000000	0.000000	6.800000E-8	0.044661	3.232960E-8	0.000000	0.000000	0.000000
8.000000E-9	0.394474	4.025666E-8	0.000000	0.000000	0.000000	4.800000E-8	0.211340	3.302718E-8	0.000000	0.000000	0.000000
2.400000E-8	0.206114	3.932216E-8	0.000000	0.000000	0.000000	7.200000E-8	0.022399	2.446167E-8	0.000000	0.000000	0.000000
0.000000	0.462437	3.776825E-8	0.000000	0.000000	0.000000	3.600000E-8	0.258052	3.911893E-8	0.000000	0.000000	0.000000
4.400000E-8	0.099533	3.774982E-8	0.000000	0.000000	0.000000	7.200000E-8	0.331060	3.753084E-8	0.000000	0.000000	0.000000
0.000000	0.528772	3.451150E-8	0.000000	0.000000	0.000000	3.600000E-8	0.268951	3.741688E-8	0.000000	0.000000	0.000000
0.000000	0.492473	3.430646E-8	0.000000	0.000000	0.000000	3.200000E-8	0.187107	4.491142E-8	0.000000	0.000000	0.000000
4.000000E-8	0.151401	3.023679E-8	0.000000	0.000000	0.000000	7.200000E-8	0.089579	3.801036E-8	0.000000	0.000000	0.000000
0.000000	0.621962	3.399733E-8	0.000000	0.000000	0.000000	3.200000E-8	0.033066	3.063420E-8	0.000000	0.000000	0.000000
2.800000E-8	0.177213	3.826267E-8	0.000000	0.000000	0.000000	6.000000E-8	0.177555	4.103290E-8	0.000000	0.000000	0.000000
4.000000E-8	0.120389	3.053481E-8	0.000000	0.000000	0.000000	7.200000E-8	0.250828	4.532007E-8	0.000000	0.000000	0.000000
8.000000E-9	0.478624	3.487795E-8	0.000000	0.000000	0.000000	4.800000E-8	0.285052	3.032137E-8	0.000000	0.000000	0.000000
3.600000E-8	0.134948	3.244058E-8	0.000000	0.000000	0.000000	6.800000E-8	0.198703	2.978777E-8	0.000000	0.000000	0.000000
4.400000E-8	0.112872	3.202280E-8	0.000000	0.000000	0.000000	8.800000E-8	0.031807	3.159131E-8	0.000000	0.000000	0.000000
8.000000E-9	0.467493	3.248630E-8	0.000000	0.000000	0.000000	4.400000E-8	0.365242	4.168345E-8	0.000000	0.000000	0.000000
4.400000E-8	0.114803	2.745969E-8	0.000000	0.000000	0.000000	7.600000E-8	0.072921	4.269025E-8	0.000000	0.000000	0.000000
4.400000E-8	0.114777	3.715569E-8	0.000000	0.000000	0.000000	7.200000E-8	0.164927	4.511165E-8	0.000000	0.000000	0.000000
3.200000E-8	0.140487	3.817747E-8	0.000000	0.000000	0.000000	6.000000E-8	0.359750	4.287545E-8	0.000000	0.000000	0.000000
4.000000E-8	0.181202	3.061464E-8	0.000000	0.000000	0.000000	8.000000E-8	0.021834	3.053434E-8	0.000000	0.000000	0.000000
1.200000E-8	0.327878	3.460802E-8	0.000000	0.000000	0.000000	4.800000E-8	0.130366	3.836901E-8	0.000000	0.000000	0.000000
8.000000E-9	0.520548	3.558229E-8	0.000000	0.000000	0.000000	4.400000E-8	0.211182	3.481176E-8	0.000000	0.000000	0.000000
0.000000	0.564389	3.350578E-8	0.000000	0.000000	0.000000	3.600000E-8	0.073490	3.463631E-8	0.000000	0.000000	0.000000
2.800000E-8	0.199683	3.147556E-8	0.000000	0.000000	0.000000	6.400000E-8	0.033007	4.259950E-8	0.000000	0.000000	0.000000
4.000000E-9	0.488694	3.594526E-8	0.000000	0.000000	0.000000	4.800000E-8	0.041122	3.389181E-8	0.000000	0.000000	0.000000
3.600000E-8	0.204420	3.053632E-8	0.000000	0.000000	0.000000	7.200000E-8	0.043974	4.181324E-8	0.000000	0.000000	0.000000
8.000000E-9	0.270829	5.161277E-8	0.000000	0.000000	0.000000	4.000000E-8	0.282798	4.063366E-8	0.000000	0.000000	0.000000
2.000000E-8	0.305507	3.340306E-8	0.000000	0.000000	0.000000	5.200000E-8	0.037729	7.467158E-8	0.000000	0.000000	0.000000
1.200000E-8	0.322158	4.039839E-8	0.000000	0.000000	0.000000	5.600000E-8	0.071541	3.166694E-8	0.000000	0.000000	0.000000
3.200000E-8	0.155059	3.426816E-8	0.000000	0.000000	0.000000	7.200000E-8	0.053753	3.870712E-8	0.000000	0.000000	0.000000
1.600000E-8	0.295712	3.218046E-8	0.000000	0.000000	0.000000	8.000000E-8	0.014129	2.292671E-8	0.000000	0.000000	0.000000
8.000000E-9	0.373072	4.192445E-8	0.000000	0.000000	0.000000	4.000000E-8	0.076798	4.498575E-8	0.000000	0.000000	0.000000
2.800000E-8	0.270411	3.097543E-8	0.000000	0.000000	0.000000	6.000000E-8	0.124237	3.939645E-8	0.000000	0.000000	0.000000
8.000000E-9	0.388723	4.411332E-8	0.000000	0.000000	0.000000	5.200000E-8	0.024334	2.803598E-8	0.000000	0.000000	0.000000
3.600000E-8	0.137757	3.146670E-8	0.000000	0.000000	0.000000	6.800000E-8	0.049052	2.592461E-8	0.000000	0.000000	0.000000
1.200000E-8	0.303810	3.988374E-8	0.000000	0.000000	0.000000	4.800000E-8	0.155880	3.854297E-8	0.000000	0.000000	0.000000
1.200000E-8	0.197087	5.608709E-8	0.000000	0.000000	0.000000	4.800000E-8	0.049136	4.184436E-8	0.000000	0.000000	0.000000
4.000000E-8	0.141536	2.789405E-8	0.000000	0.000000	0.000000	7.200000E-8	0.247340	4.035070E-8	0.000000	0.000000	0.000000
3.600000E-8	0.109785	3.800736E-8	0.000000	0.000000	0.000000	7.200000E-8	0.115578	4.071468E-8	0.000000	0.000000	0.000000
4.400000E-8	0.068514	4.731951E-8	0.000000	0.000000	0.000000	8.000000E-8	0.033508	4.069214E-8	0.000000	0.000000	0.000000
4.400000E-8	0.120656	2.857086E-8	0.000000	0.000000	0.000000	8.400000E-8	0.067675	3.805821E-8	0.000000	0.000000	0.000000
3.600000E-8	0.169762	3.029551E-8	0.000000	0.000000	0.000000	7.200000E-8	0.042260	2.815449E-8	0.000000	0.000000	0.000000
4.000000E-9	0.551381	3.368645E-8	0.000000	0.000000	0.000000	4.400000E-8	0.086848	4.315609E-8	0.000000	0.000000	0.000000
1.200000E-8	0.187218	4.863880E-8	0.000000	0.000000	0.000000	5.600000E-8	0.049700	3.410217E-8	0.000000	0.000000	0.000000
2.000000E-8	0.287804	3.725908E-8	0.000000	0.000000	0.000000	6.400000E-8	0.017287	3.479942E-8	0.000000	0.000000	0.000000
4.000000E-8	0.123054	3.499852E-8	0.000000	0.000000	0.000000	6.800000E-8	0.294533	5.642108E-8	0.000000	0.000000	0.000000
4.400000E-8	0.114796	4.269306E-8	0.000000	0.000000	0.000000	7.600000E-8	0.199872	4.415965E-8	0.000000	0.000000	0.000000
3.600000E-8	0.181837	2.931748E-8	0.000000	0.000000	0.000000	7.200000E-8	0.056258	3.029947E-8	0.000000	0.000000	0.000000
4.000000E-9	0.472886	3.545491E-8	0.000000	0.000000	0.000000	4.400000E-8	0.276010	3.162573E-8	0.000000	0.000000	0.000000
3.600000E-8	0.168814	3.929515E-8	0.000000	0.000000	0.000000	6.800000E-8	0.061773	3.045223E-8	0.000000	0.000000	0.000000
2.000000E-8	0.322930	3.996228E-8	0.000000	0.000000	0.000000	5.200000E-8	0.171598	3.497072E-8	0.000000	0.000000	0.000000
4.000000E-8	0.161433	2.867409E-8	0.000000	0.000000	0.000000	7.200000E-8	0.134818	3.104659E-8	0.000000	0.000000	0.000000
2.800000E-8	0.166910	4.278981E-8	0.000000	0.000000	0.000000	6.000000E-8	0.117152	4.379196E-8	0.000000	0.000000	0.000000
4.000000E-9	0.385957	4.357728E-8	0.000000	0.000000	0.000000	4.800000E-8	0.030003	2.985433E-8	0.000000	0.000000	0.000000
3.200000E-8	0.152372	3.742247E-8	0.000000	0.000000	0.000000	7.200000E-8	0.045047	3.105194E-8	0.000000	0.000000	0.000000
2.000000E-8	0.212670	4.508174E-8	0.000000	0.000000	0.000000	6.400000E-8	0.026600	3.140814E-8	0.000000	0.000000	0.000000
